# [HASH] 0004033:d271c42cd0d562b6c8fd2ad766895c9a2c3c75f140c7e002477121085b2ad8fb26880387cf0fc2fe8c042e37cb2b665583db42274975ec50866b94487c7ac117                                                                                                                                                                                                                                                                                                                                                                               
# [VV] SN:5WNGC_0012 HW:1.02pro FW:1.32
# [PILOTE] Jofresa
# [CALIB] 1.27
t;GNSS_fix;GNSS_time;GNSS_lat;GNSS_lon;GNSS_alt;GNSS_speed;GNSS_head;compass_head;pitch;roll;G_force;vario;DP;T_sensor;A0_cor_DP;A1_cor_DP;P_stat;air_T;air_RH;wind_origin;wind_vel
174.28;1;2026-01-21 11:49:40.80;46.410608;6.943246;1292.70;10.72;217;222;0;-1;1.04;-1.30;91.8;9.7;0.0;0.00;859183;6.91;38.28;42;0.2
174.50;1;2026-01-21 11:49:41.00;46.410592;6.943229;1292.44;10.77;218;221;-1;-1;1.05;-1.12;95.0;9.7;0.0;0.00;859164;6.92;38.29;43;0.3
174.67;1;2026-01-21 11:49:41.20;46.410576;6.943212;1292.20;10.71;217;221;1;0;1.07;-1.05;95.1;9.7;0.0;0.00;859174;6.93;38.29;43;0.3
174.89;1;2026-01-21 11:49:41.40;46.410560;6.943195;1291.99;10.65;218;221;1;0;1.07;-1.01;93.7;9.7;0.0;0.00;859211;6.93;38.30;43;0.3
175.07;1;2026-01-21 11:49:41.60;46.410544;6.943178;1291.81;10.62;218;221;1;1;1.08;-0.75;90.9;9.7;0.0;0.00;859249;6.93;38.30;42;0.3
175.28;1;2026-01-21 11:49:41.80;46.410532;6.943161;1291.66;10.47;219;220;2;2;1.06;-0.63;87.6;9.7;0.0;0.00;859285;6.94;38.29;42;0.3
175.51;1;2026-01-21 11:49:42.00;46.410516;6.943145;1291.54;10.28;219;220;3;2;1.06;-0.58;83.4;9.7;0.0;0.00;859326;6.96;38.31;41;0.3
175.67;1;2026-01-21 11:49:42.20;46.410500;6.943128;1291.43;10.14;219;219;4;3;1.07;-0.32;80.7;9.7;0.0;0.00;859351;6.96;38.29;41;0.3
175.88;1;2026-01-21 11:49:42.40;46.410488;6.943112;1291.35;9.93;220;218;4;3;1.05;-0.28;77.1;9.7;0.0;0.00;859373;6.96;38.29;41;0.3
176.08;1;2026-01-21 11:49:42.60;46.410472;6.943095;1291.29;9.73;220;217;3;3;1.02;-0.24;74.7;9.7;0.0;0.00;859387;6.95;38.27;41;0.3
176.28;1;2026-01-21 11:49:42.80;46.410460;6.943079;1291.23;9.46;221;216;5;3;1.02;-0.21;73.4;9.7;0.0;0.00;859394;6.94;38.26;44;0.3
176.51;1;2026-01-21 11:49:43.00;46.410448;6.943063;1291.18;9.20;222;216;5;3;0.99;-0.13;69.9;9.7;0.0;0.00;859403;6.95;38.25;48;0.3
176.67;1;2026-01-21 11:49:43.20;46.410436;6.943047;1291.12;8.93;222;216;5;3;0.97;-0.20;66.5;9.7;0.0;0.00;859414;6.95;38.23;54;0.3
176.88;1;2026-01-21 11:49:43.40;46.410428;6.943032;1291.05;8.64;223;215;6;3;0.98;-0.31;62.8;9.7;0.0;0.00;859433;6.94;38.22;61;0.3
177.08;1;2026-01-21 11:49:43.60;46.410416;6.943017;1290.98;8.39;224;214;6;3;0.97;-0.26;61.8;9.7;0.0;0.00;859441;6.94;38.19;68;0.3
177.28;1;2026-01-21 11:49:43.80;46.410404;6.943002;1290.89;8.16;225;214;5;2;0.92;-0.47;58.4;9.7;0.0;0.00;859458;6.95;38.17;77;0.3
177.51;1;2026-01-21 11:49:44.00;46.410392;6.942987;1290.78;7.96;225;214;3;2;0.90;-0.73;55.3;9.7;0.0;0.00;859477;6.96;38.13;83;0.3
177.67;1;2026-01-21 11:49:44.20;46.410384;6.942973;1290.61;7.80;225;215;3;1;0.90;-0.81;54.3;9.7;0.0;0.00;859492;6.94;38.09;88;0.3
177.88;1;2026-01-21 11:49:44.40;46.410372;6.942959;1290.41;7.64;226;217;2;1;0.90;-1.11;52.6;9.7;0.0;0.00;859512;6.92;38.07;91;0.3
178.08;1;2026-01-21 11:49:44.60;46.410368;6.942944;1290.18;7.59;227;220;1;0;0.91;-1.19;52.5;9.7;0.0;0.00;859525;6.90;38.04;93;0.3
178.29;1;2026-01-21 11:49:44.80;46.410356;6.942930;1289.90;7.48;227;222;0;0;0.95;-1.27;51.3;9.7;0.0;0.00;859550;6.91;38.02;94;0.2
178.52;1;2026-01-21 11:49:45.00;46.410348;6.942916;1289.61;7.45;227;224;-2;0;0.97;-1.39;51.4;9.7;0.0;0.00;859584;6.95;37.99;93;0.2
178.68;1;2026-01-21 11:49:45.20;46.410336;6.942901;1289.31;7.50;228;226;-3;0;0.97;-1.48;50.0;9.7;0.0;0.00;859620;6.95;37.96;93;0.2
178.89;1;2026-01-21 11:49:45.40;46.410328;6.942887;1289.00;7.54;228;228;-3;-1;0.96;-1.57;50.3;9.7;0.0;0.00;859658;6.96;37.95;92;0.2
179.07;1;2026-01-21 11:49:45.60;46.410320;6.942872;1288.66;7.61;228;230;-4;-1;0.96;-1.65;49.5;9.7;0.0;0.00;859695;6.96;37.90;91;0.1
179.28;1;2026-01-21 11:49:45.80;46.410308;6.942857;1288.32;7.70;228;232;-5;-1;0.96;-1.76;51.3;9.7;0.0;0.00;859726;6.96;37.88;89;0.1
179.51;1;2026-01-21 11:49:46.00;46.410300;6.942842;1287.97;7.77;229;233;-4;-1;0.98;-1.92;52.2;9.7;0.0;0.00;859766;6.98;37.86;88;0.1
179.67;1;2026-01-21 11:49:46.20;46.410288;6.942826;1287.60;7.86;229;234;-4;-1;1.00;-1.87;52.2;9.7;0.0;0.00;859803;7.00;37.85;88;0.1
179.88;1;2026-01-21 11:49:46.40;46.410284;6.942810;1287.23;7.94;229;233;-3;0;1.02;-1.88;53.2;9.7;0.0;0.00;859847;7.00;37.82;89;0.1
180.08;1;2026-01-21 11:49:46.60;46.410276;6.942795;1286.86;8.04;229;231;-3;0;1.02;-1.81;56.7;9.7;0.0;0.00;859875;7.01;37.80;89;0.1
180.28;1;2026-01-21 11:49:46.80;46.410264;6.942778;1286.51;8.13;230;229;-2;0;1.00;-1.69;57.8;9.7;0.0;0.00;859900;7.01;37.78;89;0.1
180.51;1;2026-01-21 11:49:47.00;46.410256;6.942762;1286.16;8.21;230;229;-1;0;0.96;-1.82;59.4;9.7;0.0;0.00;859934;7.02;37.75;89;0.1
180.67;1;2026-01-21 11:49:47.20;46.410244;6.942745;1285.79;8.40;230;230;-5;0;0.90;-2.03;59.5;9.7;0.0;0.00;859968;7.03;37.73;89;0.1
180.88;1;2026-01-21 11:49:47.40;46.410232;6.942728;1285.40;8.48;230;232;-2;1;0.92;-2.16;62.0;9.7;0.0;0.00;860014;7.02;37.72;89;0.1
181.08;1;2026-01-21 11:49:47.60;46.410224;6.942711;1284.96;8.69;230;233;-3;1;0.92;-2.35;65.4;9.7;0.0;0.00;860049;7.03;37.69;90;0.1
181.28;1;2026-01-21 11:49:47.80;46.410212;6.942693;1284.50;8.87;230;236;-3;1;0.92;-2.46;73.3;9.7;0.0;0.00;860055;7.03;37.67;91;0.1
181.51;1;2026-01-21 11:49:48.00;46.410204;6.942675;1284.00;9.21;230;238;-4;1;0.97;-2.68;70.1;9.7;0.0;0.00;860133;7.01;37.65;92;0.1
181.67;1;2026-01-21 11:49:48.20;46.410196;6.942656;1283.50;9.42;230;240;-6;1;0.93;-2.82;72.6;9.7;0.0;0.00;860183;6.98;37.63;94;0.1
181.88;1;2026-01-21 11:49:48.40;46.410184;6.942637;1282.96;9.68;230;241;-5;1;0.95;-2.85;75.7;9.7;0.0;0.00;860260;6.98;37.60;97;0.1
182.08;1;2026-01-21 11:49:48.60;46.410172;6.942617;1282.40;9.77;230;240;-4;0;1.02;-3.05;74.4;9.7;0.0;0.00;860322;6.99;37.58;99;0.2
182.29;1;2026-01-21 11:49:48.80;46.410160;6.942597;1281.85;10.02;230;238;-4;0;1.07;-2.88;76.6;9.7;0.0;0.00;860393;6.98;37.55;101;0.2
182.51;1;2026-01-21 11:49:49.00;46.410144;6.942577;1281.31;10.27;230;237;0;-1;1.08;-2.75;81.5;9.7;0.0;0.00;860457;6.97;37.53;101;0.2
182.68;1;2026-01-21 11:49:49.20;46.410132;6.942556;1280.81;10.48;229;235;-1;-1;1.07;-2.51;87.9;9.7;0.0;0.00;860467;6.99;37.51;99;0.2
182.88;1;2026-01-21 11:49:49.40;46.410120;6.942535;1280.32;10.83;229;233;-4;-2;1.03;-2.46;87.9;9.7;0.0;0.00;860524;6.98;37.47;95;0.3
183.08;1;2026-01-21 11:49:49.60;46.410108;6.942514;1279.85;10.84;229;232;-2;-2;1.06;-1.90;99.3;9.7;0.0;0.00;860527;6.98;37.46;93;0.3
183.29;1;2026-01-21 11:49:49.80;46.410096;6.942493;1279.42;10.99;228;231;0;-1;1.08;-1.57;116.9;9.7;0.0;0.00;860442;6.99;37.44;95;0.3
183.51;1;2026-01-21 11:49:50.00;46.410080;6.942471;1278.99;11.13;227;232;-1;-2;1.08;-1.39;123.9;9.7;0.0;0.00;860357;7.00;37.43;101;0.3
183.68;1;2026-01-21 11:49:50.20;46.410068;6.942450;1278.62;11.22;227;231;-1;-1;1.08;-1.35;128.1;9.7;0.0;0.00;860361;7.00;37.41;109;0.2
183.89;1;2026-01-21 11:49:50.40;46.410052;6.942428;1278.27;11.35;227;231;-1;-1;1.07;-1.42;126.3;9.5;0.0;0.00;860417;7.01;37.39;118;0.2
184.07;1;2026-01-21 11:49:50.60;46.410036;6.942407;1277.94;11.32;227;231;-1;0;1.07;-1.26;122.1;9.5;0.0;0.00;860478;6.99;37.36;126;0.2
184.27;1;2026-01-21 11:49:50.80;46.410028;6.942385;1277.65;11.35;227;230;1;0;1.05;-1.17;118.6;9.5;0.0;0.00;860559;6.99;37.35;133;0.2
184.50;1;2026-01-21 11:49:51.00;46.410012;6.942364;1277.37;11.30;227;231;2;1;1.08;-1.04;117.1;9.5;0.0;0.00;860610;6.98;37.32;138;0.2
184.69;1;2026-01-21 11:49:51.20;46.409996;6.942343;1277.12;11.28;227;231;2;1;1.06;-0.90;117.2;9.5;0.0;0.00;860633;6.97;37.32;143;0.2
184.87;1;2026-01-21 11:49:51.40;46.409984;6.942321;1276.90;11.26;227;230;2;2;1.05;-0.88;117.0;9.5;0.0;0.00;860653;6.98;37.28;148;0.2
185.07;1;2026-01-21 11:49:51.60;46.409968;6.942300;1276.68;11.25;227;231;1;2;1.05;-0.70;115.5;9.5;0.0;0.00;860676;6.96;37.29;153;0.2
185.28;1;2026-01-21 11:49:51.80;46.409956;6.942278;1276.51;11.19;227;231;0;2;1.04;-0.76;114.5;9.5;0.0;0.00;860706;6.96;37.27;157;0.2
185.52;1;2026-01-21 11:49:52.00;46.409944;6.942257;1276.33;11.12;228;232;3;2;1.01;-0.80;110.5;9.5;0.0;0.00;860739;6.94;37.24;160;0.2
185.68;1;2026-01-21 11:49:52.20;46.409932;6.942235;1276.17;10.98;228;232;3;2;1.02;-0.70;107.9;9.5;0.0;0.00;860776;6.93;37.26;164;0.2
185.87;1;2026-01-21 11:49:52.40;46.409916;6.942214;1276.01;10.94;228;233;4;3;1.00;-0.78;105.1;9.5;0.0;0.00;860815;6.94;37.25;165;0.2
186.08;1;2026-01-21 11:49:52.60;46.409904;6.942193;1275.86;10.84;229;232;3;3;0.97;-0.72;103.0;9.5;0.0;0.00;860845;6.95;37.24;165;0.2
186.28;1;2026-01-21 11:49:52.80;46.409888;6.942172;1275.70;10.81;229;230;3;3;0.97;-0.94;101.5;9.5;0.0;0.00;860869;6.95;37.23;164;0.2
186.51;1;2026-01-21 11:49:53.00;46.409876;6.942150;1275.51;10.75;230;229;2;3;0.98;-1.04;99.8;9.5;0.0;0.00;860891;6.95;37.22;162;0.2
186.67;1;2026-01-21 11:49:53.20;46.409868;6.942129;1275.32;10.73;230;229;1;2;0.97;-0.99;99.4;9.5;0.0;0.00;860912;6.93;37.21;160;0.2
186.88;1;2026-01-21 11:49:53.40;46.409856;6.942107;1275.12;10.67;230;228;1;2;0.94;-1.11;99.2;9.5;0.0;0.00;860933;6.92;37.21;158;0.2
187.09;1;2026-01-21 11:49:53.60;46.409840;6.942086;1274.89;10.61;230;227;1;2;0.95;-1.22;97.8;9.5;0.0;0.00;860955;6.92;37.19;156;0.1
187.29;1;2026-01-21 11:49:53.80;46.409828;6.942065;1274.64;10.61;230;228;0;0;0.96;-1.32;97.4;9.5;0.0;0.00;860983;6.90;37.19;155;0.1
187.52;1;2026-01-21 11:49:54.00;46.409816;6.942044;1274.39;10.63;230;228;-1;0;0.97;-1.34;99.0;9.5;0.0;0.00;860998;6.91;37.18;153;0.1
187.69;1;2026-01-21 11:49:54.20;46.409804;6.942023;1274.10;10.59;230;228;0;-1;0.98;-1.32;99.5;9.5;0.0;0.00;861012;6.91;37.19;153;0.1
187.87;1;2026-01-21 11:49:54.40;46.409792;6.942002;1273.83;10.63;230;229;-1;-2;0.97;-1.36;100.0;9.5;0.0;0.00;861033;6.90;37.18;152;0.1
188.08;1;2026-01-21 11:49:54.60;46.409780;6.941981;1273.53;10.67;229;229;-1;-2;0.98;-1.55;99.5;9.5;0.0;0.00;861073;6.89;37.18;152;0.1
188.28;1;2026-01-21 11:49:54.80;46.409768;6.941959;1273.24;10.77;229;231;-3;-2;0.98;-1.64;98.9;9.5;0.0;0.00;861112;6.89;37.18;149;0.1
188.51;1;2026-01-21 11:49:55.00;46.409756;6.941939;1272.93;10.71;229;234;-2;-3;0.99;-1.58;98.1;9.5;0.0;0.00;861163;6.90;37.17;147;0.1
188.67;1;2026-01-21 11:49:55.20;46.409740;6.941917;1272.62;10.80;229;235;-1;-2;0.98;-1.60;99.4;9.5;0.0;0.00;861187;6.89;37.17;145;0.1
188.88;1;2026-01-21 11:49:55.40;46.409728;6.941896;1272.30;10.79;228;234;-1;-2;1.00;-1.81;101.7;9.5;0.0;0.00;861204;6.88;37.16;145;0.1
189.08;1;2026-01-21 11:49:55.60;46.409712;6.941876;1272.01;10.89;227;232;0;-2;1.00;-1.89;96.7;9.5;0.0;0.00;861256;6.86;37.17;142;0.1
189.28;1;2026-01-21 11:49:55.80;46.409704;6.941855;1271.70;10.81;227;230;0;-2;1.01;-2.03;91.1;9.5;0.0;0.00;861357;6.88;37.16;134;0.1
189.51;1;2026-01-21 11:49:56.00;46.409688;6.941834;1271.37;11.01;227;229;-1;-2;1.03;-1.69;92.5;9.5;0.0;0.00;861430;6.86;37.17;121;0.1
189.68;1;2026-01-21 11:49:56.20;46.409676;6.941814;1271.06;11.11;226;229;-4;-2;1.02;-1.62;96.0;9.5;0.0;0.00;861436;6.85;37.16;109;0.2
189.88;1;2026-01-21 11:49:56.40;46.409660;6.941793;1270.77;11.10;226;229;0;-2;1.04;-1.67;93.0;9.5;0.0;0.00;861466;6.83;37.15;102;0.2
190.08;1;2026-01-21 11:49:56.60;46.409644;6.941772;1270.48;11.18;226;230;1;-2;1.02;-1.57;94.5;9.5;0.0;0.00;861504;6.81;37.16;96;0.2
190.27;1;2026-01-21 11:49:56.80;46.409628;6.941751;1270.20;11.27;225;231;-1;-1;1.02;-1.37;99.2;9.5;0.0;0.00;861520;6.80;37.16;91;0.2
190.50;1;2026-01-21 11:49:57.00;46.409620;6.941730;1269.94;11.27;225;232;0;-1;1.03;-1.32;101.4;9.5;0.0;0.00;861512;6.80;37.16;89;0.2
190.68;1;2026-01-21 11:49:57.20;46.409604;6.941710;1269.67;11.27;225;232;1;0;1.04;-1.19;101.9;9.5;0.0;0.00;861519;6.79;37.16;86;0.3
190.89;1;2026-01-21 11:49:57.40;46.409588;6.941689;1269.43;11.25;225;232;2;0;1.04;-1.08;104.6;9.5;0.0;0.00;861534;6.79;37.16;85;0.3
191.07;1;2026-01-21 11:49:57.60;46.409572;6.941668;1269.22;11.26;225;232;2;1;1.03;-0.98;105.2;9.5;0.0;0.00;861546;6.80;37.17;84;0.3
191.27;1;2026-01-21 11:49:57.80;46.409560;6.941648;1269.01;11.21;225;230;2;1;1.02;-1.06;104.6;9.5;0.0;0.00;861573;6.81;37.18;83;0.3
191.52;1;2026-01-21 11:49:58.00;46.409544;6.941627;1268.81;11.24;225;229;1;1;1.01;-1.12;100.6;9.5;0.0;0.00;861632;6.80;37.17;81;0.3
191.68;1;2026-01-21 11:49:58.20;46.409532;6.941607;1268.60;11.19;225;229;0;1;1.01;-1.17;97.2;9.5;0.0;0.00;861679;6.80;37.19;78;0.3
191.89;1;2026-01-21 11:49:58.40;46.409520;6.941586;1268.41;11.11;225;229;2;1;1.00;-1.07;96.3;9.5;0.0;0.00;861716;6.78;37.20;74;0.3
192.07;1;2026-01-21 11:49:58.60;46.409504;6.941565;1268.20;11.05;226;229;2;1;0.99;-0.59;105.6;9.5;0.0;0.00;861683;6.78;37.19;73;0.3
192.28;1;2026-01-21 11:49:58.80;46.409488;6.941545;1268.00;11.05;226;228;1;2;0.99;-0.85;109.5;9.5;0.0;0.00;861627;6.77;37.19;75;0.3
192.52;1;2026-01-21 11:49:59.00;46.409476;6.941525;1267.79;10.92;226;228;2;2;1.00;-0.85;107.6;9.5;0.0;0.00;861615;6.78;37.18;79;0.3
192.68;1;2026-01-21 11:49:59.20;46.409460;6.941504;1267.57;10.91;226;228;1;1;1.01;-1.02;100.4;9.5;0.0;0.00;861685;6.77;37.17;81;0.3
192.88;1;2026-01-21 11:49:59.40;46.409448;6.941484;1267.37;10.88;226;228;1;1;0.99;-1.06;96.3;9.5;0.0;0.00;861758;6.77;37.17;80;0.3
193.09;1;2026-01-21 11:49:59.60;46.409436;6.941463;1267.16;10.86;227;229;0;1;0.99;-1.24;93.3;9.5;0.0;0.00;861830;6.76;37.17;79;0.3
193.27;1;2026-01-21 11:49:59.80;46.409420;6.941442;1266.96;10.82;227;230;0;2;0.98;-1.32;89.0;9.5;0.0;0.00;861882;6.77;37.17;76;0.3
193.52;1;2026-01-21 11:50:00.00;46.409408;6.941422;1266.73;10.78;227;232;2;2;0.96;-1.50;84.6;9.5;0.0;0.00;861952;6.77;37.17;73;0.3
193.68;1;2026-01-21 11:50:00.20;46.409396;6.941401;1266.50;10.75;227;234;1;2;0.96;-1.40;84.8;9.5;0.0;0.00;861981;6.76;37.16;73;0.3
193.87;1;2026-01-21 11:50:00.40;46.409380;6.941381;1266.24;10.77;228;234;1;2;0.98;-0.84;99.4;9.3;0.0;0.00;861933;6.73;37.17;74;0.4
194.08;1;2026-01-21 11:50:00.60;46.409372;6.941360;1265.97;10.89;228;234;-2;2;0.95;-1.03;113.3;9.3;0.0;0.00;861821;6.72;37.17;75;0.3
194.28;1;2026-01-21 11:50:00.80;46.409356;6.941338;1265.67;10.91;228;234;-3;2;0.95;-1.19;119.1;9.3;0.0;0.00;861728;6.70;37.17;76;0.3
194.52;1;2026-01-21 11:50:01.00;46.409344;6.941317;1265.37;10.91;228;234;-3;1;0.97;-1.15;122.5;9.3;0.0;0.00;861746;6.69;37.16;71;0.2
194.68;1;2026-01-21 11:50:01.20;46.409328;6.941296;1265.06;10.89;228;234;-2;1;0.99;-1.18;126.9;9.3;0.0;0.00;861746;6.68;37.17;56;0.2
194.88;1;2026-01-21 11:50:01.40;46.409316;6.941274;1264.74;11.03;229;234;-4;1;1.00;-1.38;128.0;9.3;0.0;0.00;861762;6.67;37.16;30;0.1
195.08;1;2026-01-21 11:50:01.60;46.409300;6.941252;1264.42;11.11;229;235;-4;0;0.98;-1.45;127.8;9.3;0.0;0.00;861804;6.67;37.16;344;0.1
195.28;1;2026-01-21 11:50:01.80;46.409292;6.941231;1264.11;11.17;229;236;-6;0;0.98;-1.35;128.3;9.3;0.0;0.00;861853;6.66;37.14;317;0.1
195.51;1;2026-01-21 11:50:02.00;46.409280;6.941208;1263.78;11.23;229;238;-4;1;1.02;-1.37;129.6;9.3;0.0;0.00;861888;6.66;37.16;304;0.2
195.67;1;2026-01-21 11:50:02.20;46.409264;6.941186;1263.46;11.28;230;239;-5;1;1.03;-1.37;130.9;9.3;0.0;0.00;861911;6.65;37.16;298;0.3
195.87;1;2026-01-21 11:50:02.40;46.409252;6.941163;1263.15;11.36;230;240;-5;1;1.01;-1.29;131.9;9.3;0.0;0.00;861942;6.63;37.15;294;0.3
196.07;1;2026-01-21 11:50:02.60;46.409236;6.941140;1262.85;11.39;230;239;-3;1;1.01;-1.36;132.4;9.3;0.0;0.00;861971;6.62;37.16;292;0.4
196.28;1;2026-01-21 11:50:02.80;46.409224;6.941117;1262.56;11.42;231;238;-5;2;1.03;-1.41;131.0;9.3;0.0;0.00;862020;6.62;37.17;291;0.4
196.52;1;2026-01-21 11:50:03.00;46.409216;6.941094;1262.26;11.43;231;236;-3;1;1.05;-1.49;125.7;9.3;0.0;0.00;862099;6.62;37.18;290;0.5
196.67;1;2026-01-21 11:50:03.20;46.409200;6.941071;1261.99;11.41;232;237;-2;1;1.07;-1.42;124.3;9.3;0.0;0.00;862148;6.60;37.19;289;0.5
196.87;1;2026-01-21 11:50:03.40;46.409188;6.941047;1261.74;11.34;232;237;0;1;1.03;-1.20;122.5;9.3;0.0;0.00;862193;6.58;37.20;289;0.5
197.08;1;2026-01-21 11:50:03.60;46.409176;6.941025;1261.49;11.29;232;236;1;1;1.02;-1.18;120.7;9.3;0.0;0.00;862226;6.58;37.20;288;0.5
197.28;1;2026-01-21 11:50:03.80;46.409164;6.941001;1261.25;11.25;233;234;1;0;1.01;-1.14;119.6;9.3;0.0;0.00;862256;6.57;37.21;288;0.5
197.53;1;2026-01-21 11:50:04.00;46.409148;6.940978;1261.02;11.18;232;231;1;-1;1.02;-1.23;117.7;9.3;0.0;0.00;862292;6.56;37.22;287;0.5
197.68;1;2026-01-21 11:50:04.20;46.409136;6.940955;1260.78;11.14;233;230;0;-1;1.04;-1.04;117.2;9.3;0.0;0.00;862313;6.54;37.23;286;0.5
197.88;1;2026-01-21 11:50:04.40;46.409128;6.940933;1260.57;11.02;232;230;1;-3;0.99;-1.07;119.2;9.3;0.0;0.00;862326;6.50;37.23;285;0.5
198.09;1;2026-01-21 11:50:04.60;46.409116;6.940910;1260.34;10.91;232;233;1;-3;1.00;-1.05;116.4;9.3;0.0;0.00;862338;6.50;37.25;284;0.5
198.27;1;2026-01-21 11:50:04.80;46.409104;6.940888;1260.13;10.87;232;234;3;-4;1.01;-1.16;111.9;9.3;0.0;0.00;862381;6.51;37.27;283;0.5
198.51;1;2026-01-21 11:50:05.00;46.409092;6.940866;1259.92;10.79;232;234;2;-4;0.96;-1.15;107.4;9.3;0.0;0.00;862455;6.54;37.28;283;0.5
198.68;1;2026-01-21 11:50:05.20;46.409076;6.940844;1259.69;10.81;231;233;2;-4;0.96;-1.37;106.8;9.3;0.0;0.00;862490;6.55;37.29;283;0.5
198.88;1;2026-01-21 11:50:05.40;46.409064;6.940822;1259.45;10.76;230;233;1;-4;0.99;-1.32;106.2;9.3;0.0;0.00;862519;6.57;37.31;284;0.5
199.07;1;2026-01-21 11:50:05.60;46.409052;6.940801;1259.22;10.77;230;233;1;-4;0.96;-1.47;104.0;9.3;0.0;0.00;862553;6.57;37.32;284;0.5
199.29;1;2026-01-21 11:50:05.80;46.409044;6.940779;1258.96;10.72;230;234;1;-4;0.95;-1.42;101.6;9.3;0.0;0.00;862596;6.56;37.33;285;0.5
199.52;1;2026-01-21 11:50:06.00;46.409028;6.940758;1258.67;10.71;229;234;2;-3;0.95;-1.44;101.8;9.3;0.0;0.00;862629;6.56;37.34;287;0.5
199.68;1;2026-01-21 11:50:06.20;46.409016;6.940737;1258.38;10.69;229;234;3;-2;0.97;-1.49;103.6;9.3;0.0;0.00;862641;6.56;37.35;288;0.5
199.89;1;2026-01-21 11:50:06.40;46.409004;6.940717;1258.07;10.74;229;233;3;-2;0.97;-1.57;105.1;9.3;0.0;0.00;862654;6.57;37.37;289;0.5
200.07;1;2026-01-21 11:50:06.60;46.408988;6.940695;1257.77;10.80;229;232;0;-1;0.98;-1.59;107.7;9.3;0.0;0.00;862664;6.57;37.38;289;0.5
200.27;1;2026-01-21 11:50:06.80;46.408976;6.940674;1257.43;10.88;229;231;1;0;0.98;-1.65;109.5;9.3;0.0;0.00;862687;6.57;37.40;289;0.5
200.52;1;2026-01-21 11:50:07.00;46.408964;6.940653;1257.10;10.89;229;230;-1;1;0.99;-1.55;110.2;9.3;0.0;0.00;862728;6.56;37.42;289;0.5
200.68;1;2026-01-21 11:50:07.20;46.408952;6.940631;1256.77;10.94;229;233;0;1;1.00;-1.67;110.8;9.3;0.0;0.00;862760;6.53;37.42;289;0.5
200.88;1;2026-01-21 11:50:07.40;46.408940;6.940609;1256.42;11.01;229;235;-1;2;1.00;-1.60;111.7;9.3;0.0;0.00;862796;6.52;37.42;289;0.5
201.07;1;2026-01-21 11:50:07.60;46.408924;6.940587;1256.09;11.02;230;238;-4;3;1.00;-1.71;114.5;9.3;0.0;0.00;862817;6.50;37.43;289;0.5
201.28;1;2026-01-21 11:50:07.80;46.408912;6.940565;1255.76;11.05;231;241;3;3;0.94;-1.84;110.5;9.3;0.0;0.00;862863;6.49;37.43;289;0.5
201.52;1;2026-01-21 11:50:08.00;46.408900;6.940543;1255.37;11.08;231;243;2;4;1.00;-1.66;114.1;9.3;0.0;0.00;862907;6.50;37.46;289;0.5
201.69;1;2026-01-21 11:50:08.20;46.408888;6.940520;1255.02;11.23;232;242;-1;4;0.98;-1.81;117.5;9.3;0.0;0.00;862924;6.51;37.46;289;0.5
201.87;1;2026-01-21 11:50:08.40;46.408876;6.940496;1254.64;11.36;232;241;-4;4;0.99;-1.76;121.1;9.3;0.0;0.00;862934;6.51;37.47;289;0.5
202.08;1;2026-01-21 11:50:08.60;46.408864;6.940472;1254.27;11.46;233;239;-4;3;1.04;-1.80;124.8;9.3;0.0;0.00;862955;6.51;37.47;289;0.5
202.28;1;2026-01-21 11:50:08.80;46.408852;6.940449;1253.90;11.47;234;239;-3;3;1.04;-1.76;125.8;9.3;0.0;0.00;862994;6.50;37.47;288;0.5
202.51;1;2026-01-21 11:50:09.00;46.408840;6.940425;1253.56;11.37;234;240;1;2;1.02;-1.59;123.7;9.3;0.0;0.00;863047;6.50;37.49;288;0.6
202.68;1;2026-01-21 11:50:09.20;46.408828;6.940400;1253.23;11.37;235;241;1;1;1.02;-1.57;123.0;9.3;0.0;0.00;863080;6.50;37.50;288;0.6
202.89;1;2026-01-21 11:50:09.40;46.408816;6.940376;1252.89;11.45;235;241;1;1;1.02;-1.52;124.0;9.3;0.0;0.00;863115;6.49;37.51;288;0.6
203.07;1;2026-01-21 11:50:09.60;46.408804;6.940351;1252.57;11.52;235;239;1;0;1.01;-1.41;127.4;9.3;0.0;0.00;863133;6.50;37.52;288;0.6
203.27;1;2026-01-21 11:50:09.80;46.408792;6.940327;1252.26;11.61;235;237;-1;0;1.02;-1.46;130.6;9.3;0.0;0.00;863149;6.50;37.53;287;0.6
203.50;1;2026-01-21 11:50:10.00;46.408780;6.940302;1251.97;11.58;235;235;-2;-1;1.04;-1.45;130.1;9.3;0.0;0.00;863171;6.50;37.55;286;0.6
203.68;1;2026-01-21 11:50:10.20;46.408768;6.940277;1251.68;11.57;235;234;-1;-2;1.05;-1.40;127.0;9.3;0.0;0.00;863219;6.49;37.56;285;0.6
203.87;1;2026-01-21 11:50:10.40;46.408756;6.940253;1251.41;11.50;235;235;0;-2;1.04;-1.46;123.1;9.1;0.0;0.00;863279;6.49;37.56;284;0.6
204.08;1;2026-01-21 11:50:10.60;46.408744;6.940229;1251.15;11.42;235;236;2;-2;1.03;-1.36;120.9;9.1;0.0;0.00;863337;6.49;37.57;284;0.6
